listing_id,clean,address_variant,code_switched
19296,"Cần tìm căn hộ chung cư tại quận Hoàng Mai, có 2 phòng ngủ, diện tích 77 mét vuông, giá dưới 5.2 tỷ đồng.","Tìm căn hộ chung cư Q Hoàng Mai, 2 PN, 77 mét vuông, giá dưới 5.2 tỷ.","Search apartment tại Hoàng Mai, 2 BR, 77 mét vuông, price under 5.2 B."
19299,"Nhà tại quận Cầu Giấy, bốn phòng ngủ, diện tích bảy mươi lăm mét vuông, giá dưới hai mươi ba phẩy năm tỷ đồng.","Nhà tại Q Cầu Giấy, 4 PN, 75 mét vuông, giá dưới 23,5 tỷ.","house ở Cầu Giấy, 4 BR, 75 mét vuông, price under 23.5 B."
19300,"Nhà tại quận Cầu Giấy, 5 phòng ngủ, diện tích 65 mét vuông, giá dưới 17.7 tỷ đồng","Nhà Q Cầu Giấy, 5 PN, 65 mét vuông, giá dưới 17.7 tỷ","house tại Cầu Giấy, 5 BR, 65 mét vuông, giá dưới 17.7 B"
19301,"Tìm căn hộ chung cư tại quận Cầu Giấy, có 2 phòng ngủ, diện tích 65 mét vuông, giá dưới 5,7 tỷ đồng.","Tìm căn hộ chung cư tại Q Cầu Giấy, 2 PN, 65 mét vuông, giá dưới 5,7 tỷ.","Search apartment tại Cầu Giấy, 2 BR, 65 mét vuông, price under 5,7 B."
19307,"Tìm căn hộ chung cư 1 phòng ngủ tại quận Bắc Từ Liêm, diện tích 36 mét vuông, giá dưới 2.75 tỷ đồng.","Tìm căn hộ chung cư 1 PN tại Q Bắc Từ Liêm, diện tích 36 mét vuông, giá dưới 2.75 tỷ.","Tìm apartment 1 BR tại Bắc Từ Liêm, diện tích 36 mét vuông, giá dưới 2.75 B."
19310,"Nhà tại quận Đông Anh, diện tích 100 mét vuông, có 3 phòng ngủ, giá dưới 10.45 tỷ đồng.","Nhà tại Q Đông Anh, diện tích 100 mét vuông, có 3 PN, giá dưới 10.45 tỷ.","house tại Đông Anh, diện tích 100 mét vuông, 3 BR, giá dưới 10.45 B."
19311,"Nhà tại quận Hoàn Kiếm, có 5 phòng ngủ, diện tích 98 mét vuông, giá dưới 58.5 tỷ đồng.","Nhà tại Q Hoàn Kiếm, 5 PN, 98 mét vuông, giá dưới 58.5 tỷ.","apartment tại Hoàn Kiếm, 5 BR, 98 mét vuông, giá dưới 58.5 B."
19314,"Cần tìm căn hộ chung cư tại quận Cầu Giấy, có 2 phòng ngủ, diện tích 54 mét vuông, giá dưới 4.5 tỷ đồng.","Tìm căn hộ chung cư Q Cầu Giấy, 2 PN, 54 mét vuông, giá dưới 4.5 tỷ.","Search apartment tại Cầu Giấy, 2 BR, 54 mét vuông, price under 4.5 B."
19318,"Nhà tại Hà Đông, 4 phòng ngủ, diện tích 30 mét vuông, giá dưới 9.1 tỷ đồng","Nhà Q Hà Đông, 4 PN, 30 mét vuông, giá dưới 9.1 tỷ","house tại Hà Đông, 4 BR, 30 mét vuông, giá dưới 9.1 B"
19319,"Cần tìm căn hộ chung cư tại quận Đống Đa, có 2 phòng ngủ, diện tích 102,5 mét vuông, giá dưới 10,5 tỷ đồng.","Tìm căn hộ chung cư ở Q Đống Đa, 2 PN, 102,5 mét vuông, giá dưới 10,5 tỷ.","Search apartment tại Đống Đa, 2 BR, 102,5 mét vuông, price under 10,5 B."
19324,"Cần tìm căn hộ chung cư tại quận Nam Từ Liêm, có 2 phòng ngủ, diện tích 86 mét vuông, giá dưới 5.1 tỷ đồng.","Tìm căn hộ chung cư ở Q Nam Từ Liêm, 2 PN, 86 mét vuông, giá dưới 5.1 tỷ.","Search apartment tại Nam Từ Liêm, 2 BR, 86 mét vuông, giá dưới 5.1 B."
19329,"Nhà tại quận Đống Đa, có 8 phòng ngủ, diện tích 66 mét vuông, giá dưới 33.5 tỷ đồng.","Nhà ở Q Đống Đa, 8 PN, 66 mét vuông, giá dưới 33.5 tỷ.","house tại Đống Đa, 8 BR, 66 mét vuông, giá dưới 33.5 B."
19330,"Cần bán căn hộ chung cư tại quận Tây Hồ, có 2 phòng ngủ, diện tích 60 mét vuông, giá dưới 6.0 tỷ đồng.","Cần bán căn hộ chung cư ở Q Tây Hồ, 2 PN, 60 mét vuông, giá dưới 6.0 tỷ.","Need bán apartment tại Tây Hồ, 2 BR, 60 mét vuông, giá dưới 6.0 B."
19337,"Nhà tại quận Hà Đông, diện tích 41 mét vuông, 3 phòng ngủ, giá dưới 2.65 tỷ đồng.","Nhà Q Hà Đông, 41 mét vuông, 3 PN, giá dưới 2.65 tỷ.","house ở Hà Đông, 41 mét vuông, 3 BR, giá dưới 2.65 B."
19342,"Cần tìm căn hộ chung cư tại quận Mê Linh, có 2 phòng ngủ, diện tích 69 mét vuông, giá dưới 1.51 tỷ đồng.","Tìm căn hộ chung cư Q Mê Linh, 2 PN, 69 mét vuông, giá dưới 1.51 tỷ.","Search apartment tại Mê Linh, 2 BR, 69 mét vuông, price under 1.51 B."
19343,"Cần tìm căn hộ chung cư tại quận Cầu Giấy, có 2 phòng ngủ, diện tích 70 mét vuông, giá dưới 5.1 tỷ đồng.","Tìm căn hộ chung cư ở Q Cầu Giấy, 2 PN, 70 mét vuông, giá dưới 5.1 tỷ.","Search apartment tại Cầu Giấy, 2 BR, 70 mét vuông, giá dưới 5.1 B."
19346,"Nhà tại quận Long Biên, 6 phòng ngủ, diện tích 46.5 mét vuông, giá dưới 7.0 tỷ đồng","Nhà tại Q Long Biên, 6 PN, diện tích 46.5 mét vuông, giá dưới 7.0 tỷ","house tại Long Biên, 6 BR, diện tích 46.5 mét vuông, giá dưới 7.0 B"
19347,"Cần tìm căn hộ chung cư tại quận Cầu Giấy, có 2 phòng ngủ, diện tích 65 mét vuông, giá dưới 4.6 tỷ đồng.","Tìm căn hộ chung cư ở Q Cầu Giấy, 2 PN, 65 mét vuông, giá dưới 4.6 tỷ.","Looking for apartment tại Cầu Giấy, 2 BR, 65 mét vuông, price under 4.6 B."
19350,"Nhà tại quận Hoàng Mai, 3 phòng ngủ, diện tích 15 mét vuông, giá dưới 4.28 tỷ đồng","Nhà tại Q Hoàng Mai, 3 PN, diện tích 15 mét vuông, giá dưới 4.28 tỷ","house tại Hoàng Mai, 3 BR, diện tích 15 mét vuông, giá dưới 4.28 B"
19353,"Cần tìm căn hộ chung cư 2 phòng ngủ tại quận Nam Từ Liêm, diện tích 55 mét vuông, giá dưới 4 tỷ đồng.","Tìm căn hộ chung cư 2 PN tại Q Nam Từ Liêm, 55 mét vuông, giá dưới 4 tỷ.","Search apartment 2 BR tại Nam Từ Liêm, 55 mét vuông, price under 4 B."
19358,"Nhà tại quận Tây Hồ, ba phòng ngủ, diện tích 128 mét vuông, giá dưới 72.5 tỷ đồng","Nhà tại Q Tây Hồ, 3 PN, 128 mét vuông, giá dưới 72.5 tỷ","house ở Tây Hồ, 3 BR, 128 mét vuông, giá dưới 72.5 B"
19361,"Cần bán căn hộ chung cư tại quận Hà Đông, có 3 phòng ngủ, diện tích 81 mét vuông, giá dưới 4.6 tỷ đồng.","Cần bán căn hộ chung cư tại Q Hà Đông, 3 PN, 81 mét vuông, giá dưới 4.6 tỷ.","Need bán apartment tại Hà Đông, 3 BR, 81 mét vuông, giá dưới 4.6 B."
19365,"Nhà tại quận Hoàng Mai, có 5 phòng ngủ, diện tích 65 mét vuông, giá dưới 12.3 tỷ đồng.","Nhà tại Q Hoàng Mai, 5 PN, 65 mét vuông, giá dưới 12.3 tỷ.","house tại Hoàng Mai, 5 BR, 65 mét vuông, giá dưới 12.3 B."
19370,"Nhà tại quận Hai Bà Trưng, diện tích 23 mét vuông, 3 phòng ngủ, giá dưới 7.4 tỷ đồng","Nhà tại Q Hai Bà Trưng, diện tích 23 mét vuông, 3 PN, giá dưới 7.4 tỷ","apartment tại Hai Bà Trưng, diện tích 23 mét vuông, 3 BR, giá dưới 7.4 B"
19379,"Cần bán căn hộ chung cư tại quận Đống Đa, diện tích 122 mét vuông, 2 phòng ngủ, giá dưới 9.95 tỷ đồng.","Cần bán căn hộ chung cư tại Q Đống Đa, diện tích 122 mét vuông, 2 PN, giá dưới 9.95 tỷ.","Cần bán apartment tại Đống Đa, diện tích 122 mét vuông, 2 BR, giá dưới 9.95 B."
19382,"Nhà tại quận Hoài Đức, 3 phòng ngủ, diện tích 52 mét vuông, giá dưới 4.35 tỷ đồng","Nhà tại Q Hoài Đức, 3 PN, 52 mét vuông, giá dưới 4.35 tỷ","house ở Hoài Đức, 3 BR, 52 mét vuông, giá dưới 4.35 B"
19385,"Cần tìm căn hộ chung cư tại quận Cầu Giấy, có 2 phòng ngủ, diện tích 50 mét vuông, giá dưới 4.48 tỷ đồng.","Tìm căn hộ chung cư ở Q Cầu Giấy, 2 PN, 50 mét vuông, giá dưới 4.48 tỷ.","Search apartment tại Cầu Giấy, Q Cầu Giấy, 2 BR, diện tích 50 mét vuông, giá dưới 4.48 B."
19386,"Nhà tại quận Ba Đình, diện tích 39 mét vuông, 2 phòng ngủ, giá dưới 9.65 tỷ đồng.","Nhà Q Ba Đình, 39 mét vuông, 2 PN, giá dưới 9.65 tỷ.","apartment/house tại Ba Đình, 39 mét vuông, 2 BR, giá dưới 9.65 B."
19394,"Nhà tại quận Cầu Giấy, diện tích 51 mét vuông, có 4 phòng ngủ, giá dưới 13.0 tỷ đồng.","Nhà tại Q Cầu Giấy, diện tích 51 mét vuông, có 4 PN, giá dưới 13.0 tỷ.","house tại Cầu Giấy, diện tích 51 mét vuông, 4 BR, giá dưới 13.0 B."
19395,"Tìm căn hộ chung cư tại quận Đống Đa, có 2 phòng ngủ, diện tích 80 mét vuông, giá dưới 4.3 tỷ đồng.","Tìm căn hộ chung cư tại Q Đống Đa, có 2 PN, diện tích 80 mét vuông, giá dưới 4.3 tỷ.","Tìm apartment tại Đống Đa, 2 BR, diện tích 80 mét vuông, giá dưới 4.3 B."
19400,"Cần bán căn hộ chung cư tại quận Hoàng Mai, có 5 phòng ngủ, diện tích 108 mét vuông, giá dưới 41.5 tỷ đồng.","Cần bán căn hộ chung cư tại Q Hoàng Mai, 5 PN, 108 mét vuông, giá dưới 41.5 tỷ.","Need bán apartment tại Hoàng Mai, 5 BR, diện tích 108 mét vuông, giá dưới 41.5 B."
19404,"Cần tìm căn hộ chung cư 1 phòng ngủ tại quận Nam Từ Liêm, diện tích 28 mét vuông, giá dưới 2.8 tỷ đồng.","Tìm căn hộ chung cư 1 PN tại Q Nam Từ Liêm, diện tích 28 mét vuông, giá dưới 2.8 tỷ.","Search apartment 1 BR tại Nam Từ Liêm, diện tích 28 mét vuông, giá dưới 2.8 B."
19406,"Tìm căn hộ chung cư tại quận Thanh Xuân, có 3 phòng ngủ, diện tích 134,4 mét vuông, giá dưới 8,1608 tỷ đồng.","Tìm căn hộ chung cư tại Q Thanh Xuân, 3 PN, 134,4 mét vuông, giá dưới 8,1608 tỷ.","Search apartment tại Thanh Xuân, 3 BR, 134,4 mét vuông, giá dưới 8,1608 B."
19407,"Nhà tại quận Ba Đình, diện tích 27 mét vuông, 3 phòng ngủ, giá dưới 5.05 tỷ đồng","Nhà Q Ba Đình, 27 mét vuông, 3 PN, giá dưới 5.05 tỷ","house tại Ba Đình, 27 mét vuông, 3 BR, giá dưới 5.05 B"
19409,"Nhà tại quận Đống Đa, diện tích 33 mét vuông, có 3 phòng ngủ, giá dưới 7.7 tỷ đồng.","Nhà Q Đống Đa, 33 mét vuông, 3 PN, giá dưới 7.7 tỷ.","house tại Đống Đa, 33 mét vuông, 3 BR, giá dưới 7.7 B."
19411,"Căn hộ chung cư Cầu Giấy 3 phòng ngủ, diện tích 113 mét vuông, giá dưới 10 tỷ đồng","Căn hộ chung cư Q Cầu Giấy 3 PN, 113 mét vuông, giá dưới 10 tỷ","apartment Cầu Giấy 3 BR, 113 mét vuông, price under 10 B"
19416,"Nhà tại quận Hoàng Mai, có 6 phòng ngủ, diện tích 58 mét vuông, giá dưới 15.0 tỷ đồng.","Nhà tại Q Hoàng Mai, 6 PN, 58 mét vuông, giá dưới 15.0 tỷ.","house tại Hoàng Mai, 6 BR, 58 mét vuông, giá dưới 15.0 B."
19421,"Cần tìm căn hộ chung cư tại quận Gia Lâm, có 2 phòng ngủ, diện tích 65 mét vuông, giá dưới 4.3 tỷ đồng.","Tìm căn hộ chung cư ở Q Gia Lâm, 2 PN, 65 mét vuông, giá dưới 4.3 tỷ.","Search apartment tại Gia Lâm, 2 BR, diện tích 65 mét vuông, giá dưới 4.3 B."
19429,"Tìm căn hộ chung cư tại quận Cầu Giấy, có 3 phòng ngủ, diện tích 120 mét vuông, giá dưới 9.75 tỷ đồng.","Tìm căn hộ chung cư tại Q Cầu Giấy, 3 PN, 120 mét vuông, giá dưới 9.75 tỷ.","Tìm apartment tại Cầu Giấy, 3 BR, 120 mét vuông, giá dưới 9.75 B."
19431,"Cần bán căn hộ chung cư tại quận Hoàng Mai, có 3 phòng ngủ, diện tích 86.32 mét vuông, giá dưới 6.0 tỷ đồng.","Cần bán căn hộ chung cư tại Q Hoàng Mai, 3 PN, 86.32 mét vuông, giá dưới 6.0 tỷ.","Need bán apartment tại Hoàng Mai, 3 BR, diện tích 86.32 mét vuông, giá dưới 6.0 B."
19434,"Tìm căn hộ chung cư tại quận Hà Đông, có 3 phòng ngủ, diện tích 81 mét vuông, giá dưới 4,8 tỷ đồng.","Tìm căn hộ chung cư tại Q Hà Đông, 3 PN, 81 mét vuông, giá dưới 4,8 tỷ.","Tìm apartment tại Hà Đông, 3 BR, 81 mét vuông, giá dưới 4,8 B."
19438,"Tìm căn hộ chung cư 1 phòng ngủ tại quận Gia Lâm, diện tích 51 mét vuông, giá dưới 3.46 tỷ đồng.","Tìm căn hộ chung cư 1 PN tại Q Gia Lâm, 51 mét vuông, giá dưới 3.46 tỷ.","Tìm apartment 1 BR tại Gia Lâm, 51 mét vuông, giá dưới 3.46 B."
19442,"Cần bán căn hộ chung cư 3 phòng ngủ tại quận Bắc Từ Liêm, diện tích 130 mét vuông, giá dưới 10.3 tỷ đồng.","Cần bán căn hộ chung cư 3 PN tại Q Bắc Từ Liêm, diện tích 130 mét vuông, giá dưới 10.3 tỷ.","Cần bán apartment 3 BR tại Bắc Từ Liêm, diện tích 130 mét vuông, giá dưới 10.3 B."
19449,"Tìm nhà tại quận Long Biên, có 4 phòng ngủ, diện tích 51 mét vuông, giá dưới 11.5 tỷ đồng.","Tìm nhà tại Q Long Biên, 4 PN, 51 mét vuông, giá dưới 11.5 tỷ.","Search apartment/house tại Long Biên, 4 BR, 51 mét vuông, price under 11.5 B."
19452,"Tìm căn hộ chung cư tại quận Cầu Giấy, có 3 phòng ngủ, diện tích 88 mét vuông, giá dưới 7,65 tỷ đồng.","Tìm căn hộ chung cư tại Q Cầu Giấy, 3 PN, 88 mét vuông, giá dưới 7,65 tỷ.","Tìm apartment tại Cầu Giấy, 3 BR, 88 mét vuông, giá dưới 7,65 B."
19455,"Nhà tại quận Ba Đình, 3 phòng ngủ, diện tích 43 mét vuông, giá dưới 8.15 tỷ đồng","Nhà tại Q Ba Đình, 3 PN, 43 mét vuông, giá dưới 8.15 tỷ","house tại Ba Đình, 3 BR, 43 mét vuông, giá dưới 8.15 B"
19463,"Cần tìm căn hộ chung cư tại quận Nam Từ Liêm, có 2 phòng ngủ, diện tích 85.2 mét vuông, giá dưới 10.67 tỷ đồng.","Tìm căn hộ chung cư tại Q Nam Từ Liêm, 2 PN, 85.2 mét vuông, giá dưới 10.67 tỷ.","Search apartment tại Nam Từ Liêm, 2 BR, 85.2 mét vuông, price under 10.67 B."
19469,"Tìm căn hộ chung cư tại quận Bắc Từ Liêm, có 3 phòng ngủ, diện tích 92.4 mét vuông, giá dưới 6.0 tỷ đồng.","Tìm căn hộ chung cư tại Q Bắc Từ Liêm, 3 PN, 92.4 mét vuông, giá dưới 6.0 tỷ.","Search apartment tại Bắc Từ Liêm, 3 BR, 92.4 mét vuông, giá dưới 6.0 B."
19470,"Nhà tại quận Thanh Oai, 4 phòng ngủ, diện tích 45 mét vuông, giá dưới 3.97 tỷ đồng.","Nhà tại Q Thanh Oai, 4 PN, diện tích 45 mét vuông, giá dưới 3.97 tỷ.","house tại Thanh Oai, 4 BR, diện tích 45 mét vuông, giá dưới 3.97 B."
19479,"Cần tìm căn hộ chung cư tại quận Gia Lâm, có 2 phòng ngủ, diện tích 63,6 mét vuông, giá dưới 4,23 tỷ đồng.","Tìm căn hộ chung cư ở Q Gia Lâm, 2 PN, 63,6 mét vuông, giá dưới 4,23 tỷ.","Search apartment tại Gia Lâm, 2 BR, 63,6 mét vuông, giá dưới 4,23 B."
19482,"Căn hộ chung cư 2 phòng ngủ tại quận Nam Từ Liêm, diện tích 61 mét vuông, giá dưới 5.35 tỷ đồng.","Căn hộ chung cư 2 PN tại Q Nam Từ Liêm, diện tích 61 mét vuông, giá dưới 5.35 tỷ.","apartment 2 BR tại Nam Từ Liêm, diện tích 61 mét vuông, giá dưới 5.35 B."
19483,"Cần bán căn hộ chung cư tại quận Hà Đông, có 2 phòng ngủ, diện tích 73 mét vuông, giá dưới 6.2 tỷ đồng.","Cần bán căn hộ chung cư tại Q Hà Đông, 2 PN, 73 mét vuông, giá dưới 6.2 tỷ.","Need bán apartment tại Hà Đông, 2 BR, 73 mét vuông, giá dưới 6.2 B."
19490,"Nhà 3 phòng ngủ tại quận Hoài Đức, diện tích 35 mét vuông, giá dưới 5.5 tỷ đồng","Nhà 3 PN tại Q Hoài Đức, diện tích 35 mét vuông, giá dưới 5.5 tỷ","house 3 BR tại Hoài Đức, diện tích 35 mét vuông, giá dưới 5.5 B"
19492,"Tìm căn hộ chung cư 3 phòng ngủ tại quận Hoàng Mai, diện tích 113.5 mét vuông, giá dưới 7.1 tỷ đồng.","Tìm căn hộ chung cư 3 PN tại Q Hoàng Mai, diện tích 113.5 mét vuông, giá dưới 7.1 tỷ.","Tìm apartment 3 BR tại Hoàng Mai, diện tích 113.5 mét vuông, giá dưới 7.1 B."
19519,"Nhà tại quận Hai Bà Trưng, 4 phòng ngủ, diện tích 86 mét vuông, giá dưới 61.1 tỷ đồng","Nhà tại Q Hai Bà Trưng, 4 PN, 86 mét vuông, giá dưới 61.1 tỷ","house tại Hai Bà Trưng, 4 BR, 86 mét vuông, giá dưới 61.1 B"
19524,"Cần bán shophouse tại quận Thanh Trì, có 5 phòng ngủ, diện tích 127 mét vuông, giá dưới 45.5 tỷ đồng.","Cần bán shophouse ở Q Thanh Trì, 5 PN, 127 mét vuông, giá dưới 45.5 tỷ.","Need bán apartment shophouse tại Thanh Trì, 5 BR, 127 mét vuông, giá dưới 45.5 B."
19526,"Nhà tại quận Tây Hồ, 5 phòng ngủ, diện tích 38 mét vuông, giá dưới 18.5 tỷ đồng","Nhà tại Q Tây Hồ, 5 PN, 38 mét vuông, giá dưới 18.5 tỷ","house ở Tây Hồ, 5 BR, 38 mét vuông, giá dưới 18.5 B"
19527,"Tìm căn hộ chung cư tại quận Hà Đông, có 2 phòng ngủ, diện tích 78 mét vuông, giá dưới 5.6 tỷ đồng.","Tìm căn hộ chung cư tại Q Hà Đông, 2 PN, 78 mét vuông, giá dưới 5.6 tỷ.","Tìm apartment tại Hà Đông, 2 BR, 78 mét vuông, giá dưới 5.6 B."
19529,"Nhà tại quận Hai Bà Trưng, 7 phòng ngủ, diện tích 71 mét vuông, giá dưới 19.3 tỷ đồng","Nhà Q Hai Bà Trưng, 7 PN, 71 mét vuông, giá dưới 19.3 tỷ","house tại Hai Bà Trưng, 7 BR, 71 mét vuông, giá dưới 19.3 B"
19556,"Nhà tại quận Cầu Giấy, 4 phòng ngủ, diện tích 45 mét vuông, giá dưới 18.5 tỷ đồng","Nhà tại Q Cầu Giấy, 4 PN, 45 mét vuông, giá dưới 18.5 tỷ","house tại Cầu Giấy, 4 BR, 45 mét vuông, giá dưới 18.5 B"
19557,"Nhà tại quận Hai Bà Trưng, 3 phòng ngủ, diện tích 48.4 mét vuông, giá dưới 8.2 tỷ đồng","Nhà tại Q Hai Bà Trưng, 3 PN, 48.4 mét vuông, giá dưới 8.2 tỷ","house tại Hai Bà Trưng, 3 BR, 48.4 mét vuông, price under 8.2 B"
19558,"Nhà tại quận Thanh Xuân, bốn phòng ngủ, diện tích 48 mét vuông, giá dưới 8.85 tỷ đồng","Nhà tại Q Thanh Xuân, 4 PN, 48 mét vuông, giá dưới 8.85 tỷ","house tại Thanh Xuân, 4 BR, 48 mét vuông, giá dưới 8.85 B"
19560,"Nhà tại quận Hoàng Mai, có 5 phòng ngủ, diện tích 50 mét vuông, giá dưới 20 tỷ đồng.","Nhà ở Q Hoàng Mai, 5 PN, 50 mét vuông, giá dưới 20 tỷ.","house tại Hoàng Mai, 5 BR, 50 mét vuông, giá dưới 20 B."
19565,"Tìm căn hộ chung cư tại quận Hà Đông, có 3 phòng ngủ, diện tích 140 mét vuông, giá dưới 9.58 tỷ đồng.","Tìm căn hộ chung cư tại Q Hà Đông, 3 PN, 140 mét vuông, giá dưới 9.58 tỷ.","Tìm apartment tại Hà Đông, 3 BR, 140 mét vuông, giá dưới 9.58 B."
19570,"Cần tìm căn hộ chung cư tại Thanh Oai, có 2 phòng ngủ, diện tích 74 mét vuông, giá dưới 2.95 tỷ đồng.","Cần tìm căn hộ chung cư tại Thanh Oai, 2 PN, 74 mét vuông, giá dưới 2.95 tỷ.","Tìm apartment tại Thanh Oai, 2 BR, 74 mét vuông, giá dưới 2.95 B."
19572,"Nhà tại quận Đống Đa, diện tích 30.8 mét vuông, có 2 phòng ngủ, giá dưới 9.7 tỷ đồng.","Nhà Q Đống Đa, 30.8 mét vuông, 2 PN, giá dưới 9.7 tỷ.","house ở Đống Đa, 30.8 mét vuông, 2 BR, giá dưới 9.7 B."
19573,"Nhà tại quận Cầu Giấy, 23 phòng ngủ, diện tích 85 mét vuông, giá dưới 19.5 tỷ đồng","Nhà tại Q Cầu Giấy, 23 PN, 85 mét vuông, giá dưới 19.5 tỷ","house tại Cầu Giấy, 23 BR, 85 mét vuông, giá dưới 19.5 B"
19574,"Tìm căn hộ chung cư tại quận Hà Đông, có 2 phòng ngủ, diện tích 85 mét vuông, giá dưới 6.1 tỷ đồng.","Tìm căn hộ chung cư tại Q Hà Đông, 2 PN, 85 mét vuông, giá dưới 6.1 tỷ.","Tìm apartment tại Hà Đông, 2 BR, 85 mét vuông, giá dưới 6.1 B."
19580,"Cần tìm căn hộ chung cư tại quận Gia Lâm, có 1 phòng ngủ, diện tích 44,8 mét vuông, giá dưới 4,149 tỷ đồng.","Tìm căn hộ chung cư ở Q Gia Lâm, 1 PN, 44,8 mét vuông, giá dưới 4,149 tỷ.","Search apartment tại Gia Lâm, 1 BR, diện tích 44,8 mét vuông, giá dưới 4,149 B."
19591,"Tìm biệt thự nhà liền kề tại quận Hà Đông, có 4 phòng ngủ, diện tích 84 mét vuông, giá dưới 20.3 tỷ đồng.","Tìm biệt thự nhà liền kề tại Q Hà Đông, 4 PN, 84 mét vuông, giá dưới 20.3 tỷ.","Tìm apartment/house tại Hà Đông, 4 BR, 84 mét vuông, giá dưới 20.3 B."
19603,"Cần bán căn hộ chung cư tại quận Cầu Giấy, có 2 phòng ngủ, diện tích 97 mét vuông, giá dưới 7,0 tỷ đồng.","Cần bán căn hộ chung cư tại Q Cầu Giấy, 2 PN, 97 mét vuông, giá dưới 7,0 tỷ.","Need bán apartment tại Cầu Giấy, 2 BR, diện tích 97 mét vuông, giá dưới 7,0 B."
19609,"Nhà tại quận Tây Hồ, có 6 phòng ngủ, diện tích 119 mét vuông, giá dưới 23.0 tỷ đồng.","Nhà tại Q Tây Hồ, 6 PN, 119 mét vuông, giá dưới 23.0 tỷ.","house tại Tây Hồ, 6 BR, 119 mét vuông, giá dưới 23.0 B."
19621,"Tìm biệt thự nhà liền kề tại quận Hà Đông, có 5 phòng ngủ, diện tích 92 mét vuông, giá dưới 20.5 tỷ đồng.","Tìm biệt thự nhà liền kề tại Q Hà Đông, có 5 PN, diện tích 92 mét vuông, giá dưới 20.5 tỷ.","Tìm apartment/house/land kiểu biệt thự nhà liền kề tại Hà Đông, 5 BR, diện tích 92 mét vuông, giá dưới 20.5 B."
19622,"Nhà tại quận Đống Đa, diện tích 58 mét vuông, có 5 phòng ngủ, giá dưới 16.4 tỷ đồng.","Nhà tại Q Đống Đa, diện tích 58 mét vuông, có 5 PN, giá dưới 16.4 tỷ.","house tại Đống Đa, diện tích 58 mét vuông, 5 BR, giá dưới 16.4 B."
19624,"Nhà tại quận Đống Đa, 4 phòng ngủ, diện tích 50 mét vuông, giá dưới 10.1 tỷ đồng","Nhà tại Q Đống Đa, 4 PN, 50 mét vuông, giá dưới 10.1 tỷ","house tại Đống Đa, 4 BR, 50 mét vuông, giá dưới 10.1 B"
19625,"Cần bán căn hộ chung cư tại quận Hoàng Mai, có 3 phòng ngủ, diện tích 68 mét vuông, giá dưới 5 tỷ đồng.","Cần bán căn hộ chung cư tại Q Hoàng Mai, 3 PN, 68 mét vuông, giá dưới 5 tỷ.","Need bán apartment tại Hoàng Mai, 3 BR, 68 mét vuông, giá dưới 5 B."
19627,"Tìm căn hộ chung cư tại quận Nam Từ Liêm, có 3 phòng ngủ, diện tích 76 mét vuông, giá dưới 6.78 tỷ đồng.","Tìm căn hộ chung cư tại Q Nam Từ Liêm, 3 PN, 76 mét vuông, giá dưới 6.78 tỷ.","Tìm apartment tại Nam Từ Liêm, 3 BR, 76 mét vuông, giá dưới 6.78 B."
19628,"Nhà tại quận Thanh Oai, có 3 phòng ngủ, diện tích 35 mét vuông, giá dưới 4.0 tỷ đồng.","Nhà ở Q Thanh Oai, 3 PN, 35 mét vuông, giá dưới 4.0 tỷ.","house tại Thanh Oai, 3 BR, 35 mét vuông, giá dưới 4.0 B."
19641,"Cần bán căn hộ chung cư tại quận Thanh Xuân, có 2 phòng ngủ, diện tích 72 mét vuông, giá dưới 5.15 tỷ đồng.","Cần bán căn hộ chung cư ở Q Thanh Xuân, 2 PN, 72 mét vuông, giá dưới 5.15 tỷ.","Need bán apartment tại Thanh Xuân, 2 BR, 72 mét vuông, giá dưới 5.15 B."
19645,"Nhà 4 phòng ngủ tại quận Thanh Xuân, diện tích 50 mét vuông, giá dưới 15.5 tỷ đồng","Nhà 4 PN tại Q Thanh Xuân, diện tích 50 mét vuông, giá dưới 15.5 tỷ","house 4 BR tại Thanh Xuân, diện tích 50 mét vuông, giá dưới 15.5 B"
19651,"Tìm căn hộ chung cư 1 phòng ngủ tại quận Gia Lâm, diện tích 33,5 mét vuông, giá dưới 2,31 tỷ đồng.","Tìm căn hộ chung cư 1 PN tại Q Gia Lâm, diện tích 33,5 mét vuông, giá dưới 2,31 tỷ.","Tìm apartment 1 BR tại Gia Lâm, diện tích 33,5 mét vuông, giá dưới 2,31 B."
19659,"Cần tìm căn hộ chung cư tại quận Hà Đông, có 2 phòng ngủ, diện tích 84.8 mét vuông, giá dưới 7.2 tỷ đồng.","Tìm căn hộ chung cư Q Hà Đông, 2 PN, 84.8 mét vuông, giá dưới 7.2 tỷ.","apartment tại Hà Đông, 2 BR, diện tích 84.8 mét vuông, giá dưới 7.2 B."
19668,"Nhà 1 phòng ngủ tại quận Đống Đa, diện tích 34 mét vuông, giá dưới 4.1 tỷ đồng.","Nhà 1 PN tại Q Đống Đa, diện tích 34 mét vuông, giá dưới 4.1 tỷ.","house 1 BR tại Đống Đa, diện tích 34 mét vuông, giá dưới 4.1 B."
